"song" "line" "artist"
"13832" "Loud and Soft" "In the grass" "Sonic Youth"
"13833" "Loud and Soft" "Sunlight" "Sonic Youth"
"13834" "Loud and Soft" "Twilight" "Sonic Youth"
"13835" "Loud and Soft" "Sunlight" "Sonic Youth"
"13836" "Loud and Soft" "Twilight" "Sonic Youth"
"13837" "Lightnin’" "Lightning" "Sonic Youth"
"13838" "Lightnin’" "Lightning strike" "Sonic Youth"
"13839" "Lightnin’" "Lightning strikes" "Sonic Youth"
"13840" "Lightnin’" "Lightning strike me" "Sonic Youth"
"13841" "Lightnin’" "Lightning strikes me" "Sonic Youth"
"13842" "Lightnin’" "Lightning strike me down" "Sonic Youth"
"13843" "Lightnin’" "Lightning strikes me down" "Sonic Youth"
"13844" "Lightnin’" "Lightning" "Sonic Youth"
"13845" "Lightnin’" "Lightning strike" "Sonic Youth"
"13846" "Lightnin’" "Lightning strikes" "Sonic Youth"
"13847" "Lightnin’" "Lightning strike me" "Sonic Youth"
"13848" "Lightnin’" "Lightning strikes me" "Sonic Youth"
"13849" "Lightnin’" "Lightning strike me down" "Sonic Youth"
"13850" "Lightnin’" "Lightning strikes me down" "Sonic Youth"
"13851" "Lee #2" "Thom these days I feel so displaced" "Sonic Youth"
"13852" "Lee #2" "Nothing feels like anything" "Sonic Youth"
"13853" "Lee #2" "There's no room left in this place" "Sonic Youth"
"13854" "Lee #2" "I've left my whole life standing" "Sonic Youth"
"13855" "Lee #2" "Now I feel so right" "Sonic Youth"
"13856" "Lee #2" "And I can't stop dreaming" "Sonic Youth"
"13857" "Lee #2" "Now I feel okay" "Sonic Youth"
"13858" "Lee #2" "With these thoughts all streaming" "Sonic Youth"
"13859" "Lee #2" "Now I feel like an angel" "Sonic Youth"
"13860" "Lee #2" "Grown my own set of wings" "Sonic Youth"
"13861" "Lee #2" "All the boys are one room dipped in time" "Sonic Youth"
"13862" "Lee #2" "And girl you're off in the wind" "Sonic Youth"
"13863" "Lee #2" "Now I feel so right" "Sonic Youth"
"13864" "Lee #2" "And I can't stop dreaming" "Sonic Youth"
"13865" "Lee #2" "Now I am the light" "Sonic Youth"
"13866" "Lee #2" "That's what I'm feeling" "Sonic Youth"
"13867" "Lee #2" "Now I feel like an angel" "Sonic Youth"
"13868" "Lee #2" "With dark eyes shining" "Sonic Youth"
"13869" "Lee #2" "Now the world has come undone" "Sonic Youth"
"13870" "Lee #2" "No bells are chiming" "Sonic Youth"
"13871" "Lee #2" "I'm trying to see this through" "Sonic Youth"
"13872" "Lee #2" "To see from me to you" "Sonic Youth"
"13873" "Lee #2" "But you can't see me at all" "Sonic Youth"
"13874" "Lee #2" "No, you can't see... me" "Sonic Youth"
"13875" "Lee #2" "I can't stop this now" "Sonic Youth"
"13876" "Lee #2" "No, no that's not what I want" "Sonic Youth"
"13877" "Lee #2" "And I can't be the one" "Sonic Youth"
"13878" "Lee #2" "To calm you down" "Sonic Youth"
"13879" "Lee #2" "Thom these days I feel so displaced" "Sonic Youth"
"13880" "Lee #2" "Everything here is just television" "Sonic Youth"
"13881" "Lee #2" "And I'm left off without a trace" "Sonic Youth"
"13882" "Lee #2" "Of the strength of our vision" "Sonic Youth"
"13883" "Lee #2" "This dim-lit reason" "Sonic Youth"
"13884" "Lee #2" "Twilight rhythm" "Sonic Youth"
"13885" "Lee #2" "This infinite season" "Sonic Youth"
"13886" "Lee #2" "The big decisions..." "Sonic Youth"
"13887" "Kissability" "Look into my eyes, don't you trust me?" "Sonic Youth"
"13888" "Kissability" "You're so good, you could go far" "Sonic Youth"
"13889" "Kissability" "I'll put you in a movie, don't you wanna?" "Sonic Youth"
"13890" "Kissability" "You could be a star, you could go far" "Sonic Youth"
"13891" "Kissability" "You've got twistability" "Sonic Youth"
"13892" "Kissability" "You fly hard, don't you wanna?" "Sonic Youth"
"13893" "Kissability" "You've got kissability" "Sonic Youth"
"13894" "Kissability" "You could be a star, it ain't hard" "Sonic Youth"
"13895" "Kissability" "You're driving me crazy" "Sonic Youth"
"13896" "Kissability" "You smell so sick" "Sonic Youth"
"13897" "Kissability" "You're driving me crazy" "Sonic Youth"
"13898" "Kissability" "Give us a kiss" "Sonic Youth"
"13899" "Kissability" "Look into my eyes, don't you trust me?" "Sonic Youth"
"13900" "Kissability" "You're so soft, you make me hard" "Sonic Youth"
"13901" "Kissability" "I'll put you in a movie, don't you wanna?" "Sonic Youth"
"13902" "Kissability" "You could be a star, you could go far" "Sonic Youth"
"13903" "Kissability" "You've got kissability" "Sonic Youth"
"13904" "Kissability" "You sigh hard, don't you wanna?" "Sonic Youth"
"13905" "Kissability" "You've got twistability" "Sonic Youth"
"13906" "Kissability" "You could be a star, it ain't hard" "Sonic Youth"
"13907" "Kissability" "You're driving me crazy" "Sonic Youth"
"13908" "Kissability" "You smell so sick" "Sonic Youth"
"13909" "Kissability" "I feel so tired" "Sonic Youth"
"13910" "Kissability" "You make me sick" "Sonic Youth"
"13911" "Kissability" "You're driving me crazy" "Sonic Youth"
"13912" "Kissability" "I feel so sick" "Sonic Youth"
"13913" "Kissability" "You're driving me crazy" "Sonic Youth"
"13914" "Kissability" "Give us a kiss" "Sonic Youth"
"13915" "Kissability" "Look into my eyes, don't you diss me" "Sonic Youth"
"13916" "Kissability" "You're so good, you could go far" "Sonic Youth"
"13917" "Kissability" "I'll put you in a movie, don't you wanna?" "Sonic Youth"
"13918" "Kissability" "You could be a star, you could go far" "Sonic Youth"
"13919" "Kissability" "You've got twistability" "Sonic Youth"
"13920" "Kissability" "You fly hard, don't you wanna?" "Sonic Youth"
"13921" "Kissability" "You've got kissability" "Sonic Youth"
"13922" "Kissability" "You could be a star, it ain't hard" "Sonic Youth"
"13923" "Kissability" "You're driving me crazy" "Sonic Youth"
"13924" "Kissability" "Smell so sick" "Sonic Youth"
"13925" "Kissability" "You're driving me crazy" "Sonic Youth"
"13926" "Kissability" "Give us a kiss" "Sonic Youth"
"13927" "Karen Koltrane" "Karen's moving out" "Sonic Youth"
"13928" "Karen Koltrane" "Out into the sky" "Sonic Youth"
"13929" "Karen Koltrane" "Karen trips on a cloud" "Sonic Youth"
"13930" "Karen Koltrane" "Sets down stars in her eyes" "Sonic Youth"
"13931" "Karen Koltrane" "She's alone in a room" "Sonic Youth"
"13932" "Karen Koltrane" "She's deep inside of her mind" "Sonic Youth"
"13933" "Karen Koltrane" "Karen's leaving for the snow" "Sonic Youth"
"13934" "Karen Koltrane" "Somewhere to somewhere blind" "Sonic Youth"
"13935" "Karen Koltrane" "She cut the silver lining in my soul" "Sonic Youth"
"13936" "Karen Koltrane" "I was tethered to her for a time" "Sonic Youth"
"13937" "Karen Koltrane" "Will she stay forever?" "Sonic Youth"
"13938" "Karen Koltrane" "Are we still together?" "Sonic Youth"
"13939" "Karen Koltrane" "(Will she stay?)" "Sonic Youth"
"13940" "Karen Koltrane" "Will she stay forever?" "Sonic Youth"
"13941" "Karen Koltrane" "(Flashlight)" "Sonic Youth"
"13942" "Karen Koltrane" "Are we still together?" "Sonic Youth"
"13943" "Karen Koltrane" "(Karen stay)" "Sonic Youth"
"13944" "Karen Koltrane" "Will she stay forever?" "Sonic Youth"
"13945" "Karen Koltrane" "(Flashlight)" "Sonic Youth"
"13946" "Karen Koltrane" "Are we still together?" "Sonic Youth"
"13947" "Karen Koltrane" "(Karen stay)" "Sonic Youth"
"13948" "Karen Koltrane" "A Love Supreme" "Sonic Youth"
"13949" "Karen Koltrane" "Karen, you're hanging on the line" "Sonic Youth"
"13950" "Karen Koltrane" "Wraps your coat tight around" "Sonic Youth"
"13951" "Karen Koltrane" "Karen, your eyes are on the prize" "Sonic Youth"
"13952" "Karen Koltrane" "I'll catch you on my way down" "Sonic Youth"
"13953" "Justice Is Might" "This song this song this song is called" "Sonic Youth"
"13954" "Justice Is Might" "This song okay" "Sonic Youth"
"13955" "Justice Is Might" "This song is called justice is justice is might" "Sonic Youth"
"13956" "Justice Is Might" "Okay it's about it's about it's about sonic life" "Sonic Youth"
"13957" "Justice Is Might" "It's about it's about sonic life" "Sonic Youth"
"13958" "Justice Is Might" "It's about sonic life that's right" "Sonic Youth"
"13959" "Justice Is Might" "You have a genius you have a genius and a sex maniac" "Sonic Youth"
"13960" "Justice Is Might" "Living together taking lots of drugs and and" "Sonic Youth"
"13961" "Justice Is Might" "Fucking all day and as it's just it's just it's just like" "Sonic Youth"
"13962" "Justice Is Might" "It's like it's like staying at home and risking your life" "Sonic Youth"
"13963" "Justice Is Might" "This song okay this song this song is called justice" "Sonic Youth"
"13964" "Justice Is Might" "This song is called justice is might" "Sonic Youth"
"13965" "Justice Is Might" "I know it's wrong" "Sonic Youth"
"13966" "Justice Is Might" "But that is allright" "Sonic Youth"
"13967" "Justice Is Might" "As long as it's strong" "Sonic Youth"
"13968" "Justice Is Might" "It's just that it might" "Sonic Youth"
"13969" "JC" "Always cost a pair of hose" "Sonic Youth"
"13970" "JC" "Faces pressed together rose" "Sonic Youth"
"13971" "JC" "Arms around each other's back" "Sonic Youth"
"13972" "JC" "You know that I liked you jack" "Sonic Youth"
"13973" "JC" "Than all the other boys who pose" "Sonic Youth"
"13974" "JC" "A silent dance in the woods" "Sonic Youth"
"13975" "JC" "In the silver light that shone" "Sonic Youth"
"13976" "JC" "Another can of Coca-Cola" "Sonic Youth"
"13977" "JC" "Don't you ever call me mom" "Sonic Youth"
"13978" "JC" "Freckled dance ain't in the plan" "Sonic Youth"
"13979" "JC" "The air's so thin, it weighs a ton" "Sonic Youth"
"13980" "JC" "As far as you can see is fun" "Sonic Youth"
"13981" "JC" "You're nothing but a history" "Sonic Youth"
"13982" "JC" "A second here and then you're gone" "Sonic Youth"
"13983" "JC" "Quicksand, quicksand all around" "Sonic Youth"
"13984" "JC" "Turn the corner just beyond" "Sonic Youth"
"13985" "JC" "The shadows move and change the groove" "Sonic Youth"
"13986" "JC" "And something tells me not to brood" "Sonic Youth"
"13987" "JC" "Turn and run and that's a shove" "Sonic Youth"
"13988" "JC" "You're walking through my heart once more" "Sonic Youth"
"13989" "JC" "Don't forget to close the door" "Sonic Youth"
"13990" "JC" "I'm not certain what you found" "Sonic Youth"
"13991" "JC" "I'll remember the charm you wore" "Sonic Youth"
"13992" "JC" "Like a crowd followed you" "Sonic Youth"
"13993" "JC" "Sunny skies and angel's pleas" "Sonic Youth"
"13994" "JC" "Floating down upon my knees" "Sonic Youth"
"13995" "JC" "That wasn't how it's supposed to be" "Sonic Youth"
"13996" "JC" "Clear blue eyes, justice tries" "Sonic Youth"
"13997" "JC" "The wind is busy blowing dizzy" "Sonic Youth"
"13998" "JC" "You're dreams were shot like a star" "Sonic Youth"
"13999" "JC" "Exploding in a mind somewhere" "Sonic Youth"
"14000" "JC" "Doing something on a dare" "Sonic Youth"
"14001" "JC" "Pulling a trigger like breathing air" "Sonic Youth"
"14002" "JC" "A sun-kissed boy that gave no thought" "Sonic Youth"
"14003" "JC" "To what he'd made while others saved" "Sonic Youth"
"14004" "JC" "Ocean spray the candle said" "Sonic Youth"
"14005" "JC" "It's dripping in my hand, you're dead" "Sonic Youth"
"14006" "JC" "Little brother reminding me" "Sonic Youth"
"14007" "JC" "The moments tick forever tree" "Sonic Youth"
"14008" "JC" "You can see as far as sin" "Sonic Youth"
"14009" "JC" "Don't you know the shape I'm in" "Sonic Youth"
"14010" "JC" "You're walking through my heart once more" "Sonic Youth"
"14011" "JC" "Don't forget to close the door" "Sonic Youth"
"14012" "In the Mind of the Bourgeois Reader" "Seaside lover gonna rock the boat" "Sonic Youth"
"14013" "In the Mind of the Bourgeois Reader" "Gonna roll it up fat super dope" "Sonic Youth"
"14014" "In the Mind of the Bourgeois Reader" "Yeah pass it around or stick it on a pin" "Sonic Youth"
"14015" "In the Mind of the Bourgeois Reader" "Bougie lover with the bunny skin (?)" "Sonic Youth"
"14016" "In the Mind of the Bourgeois Reader" "A plastic lady here's a glitter roll" "Sonic Youth"
"14017" "In the Mind of the Bourgeois Reader" "Straight from my heart thru thy soul" "Sonic Youth"
"14018" "In the Mind of the Bourgeois Reader" "Yeah I don't care about dirty hair" "Sonic Youth"
"14019" "In the Mind of the Bourgeois Reader" "All praise due queen and yogi bear" "Sonic Youth"
"14020" "In the Mind of the Bourgeois Reader" "So get back in the boat yeah" "Sonic Youth"
"14021" "In the Mind of the Bourgeois Reader" "Vicarious pleasure in my brain" "Sonic Youth"
"14022" "In the Mind of the Bourgeois Reader" "Fantastic life never the same" "Sonic Youth"
"14023" "In the Mind of the Bourgeois Reader" "Identity come set it free" "Sonic Youth"
"14024" "In the Mind of the Bourgeois Reader" "Come set me out to mystery" "Sonic Youth"
"14025" "In the Mind of the Bourgeois Reader" "Mistery mind yeah" "Sonic Youth"
"14026" "In the Mind of the Bourgeois Reader" "Silly rabbit Trix are for kids" "Sonic Youth"
"14027" "In the Mind of the Bourgeois Reader" "Your carrot souffle's got me on the skids" "Sonic Youth"
"14028" "In the Mind of the Bourgeois Reader" "But I don't care about dirty hair" "Sonic Youth"
"14029" "In the Mind of the Bourgeois Reader" "Got a fuzzy finger miss bunny tail" "Sonic Youth"
"14030" "In the Mind of the Bourgeois Reader" "Hip hop till you drop yeah" "Sonic Youth"
"14031" "In the Mind of the Bourgeois Reader" "Hop hop hop hop hop hop hop hop hop hop" "Sonic Youth"
"14032" "In the Kingdom #19" "They were" "Sonic Youth"
"14033" "In the Kingdom #19" "Ah, he did what he had to do" "Sonic Youth"
"14034" "In the Kingdom #19" "He asked no questions" "Sonic Youth"
"14035" "In the Kingdom #19" "He had few conversations" "Sonic Youth"
"14036" "In the Kingdom #19" "The tar glistens in the noon heat" "Sonic Youth"
"14037" "In the Kingdom #19" "He tread across the grass, up onto, and down off of, the concrete abutments" "Sonic Youth"
"14038" "In the Kingdom #19" "Mirage on the highway" "Sonic Youth"
"14039" "In the Kingdom #19" "Ghosts in the tunnel" "Sonic Youth"
"14040" "In the Kingdom #19" "The dark cave" "Sonic Youth"
"14041" "In the Kingdom #19" "Out into the blinding light of day at breakneck speed" "Sonic Youth"
"14042" "In the Kingdom #19" "Every bolt rumbling" "Sonic Youth"
"14043" "In the Kingdom #19" "Glistening highway mirage groans" "Sonic Youth"
"14044" "In the Kingdom #19" "The slick surface" "Sonic Youth"
"14045" "In the Kingdom #19" "Careening into first the small mammal, and then screeching along the guard rail" "Sonic Youth"
"14046" "In the Kingdom #19" "Scraping paint and throwing sparks like sheets of pure terror for" "Sonic Youth"
"14047" "In the Kingdom #19" "400 yards over and over" "Sonic Youth"
"14048" "In the Kingdom #19" "With one final back and forth rocking motion coming to rest" "Sonic Youth"
"14049" "In the Kingdom #19" "Wait!" "Sonic Youth"
"14050" "In the Kingdom #19" "The beautiful paint job hopelessly marred" "Sonic Youth"
"14051" "In the Kingdom #19" "Smoke and flames" "Sonic Youth"
"14052" "In the Kingdom #19" "Alright" "Sonic Youth"
"14053" "In the Kingdom #19" "So nice" "Sonic Youth"
"14054" "In the Kingdom #19" "He moved to the small creature" "Sonic Youth"
"14055" "In the Kingdom #19" "Screeching whistles of steam blowing off" "Sonic Youth"
"14056" "In the Kingdom #19" "On it's back, wheels spinning like a cinema classic" "Sonic Youth"
"14057" "In the Kingdom #19" "The door sags open and a man covered in blood drops the three feet or so to" "Sonic Youth"
"14058" "In the Kingdom #19" "The pavement" "Sonic Youth"
"14059" "In the Kingdom #19" "The car still rattling and shaking as if with a mind of it's own, unwilling" "Sonic Youth"
"14060" "In the Kingdom #19" "To die" "Sonic Youth"
"14061" "In the Kingdom #19" "The man, 40ish, also after a time, an agonizingly painful period of time" "Sonic Youth"
"14062" "In the Kingdom #19" "Is also unwilling to die" "Sonic Youth"
"14063" "In the Kingdom #19" "Suddenly all is quite quiet there in the sunlight on the highway" "Sonic Youth"
"14064" "In the Kingdom #19" "But what, what can I do?" "Sonic Youth"
"14065" "In the Kingdom #19" "I cannot move, everything is about broken" "Sonic Youth"
"14066" "In the Kingdom #19" "Blood everywhere, mixing with oil and gas" "Sonic Youth"
"14067" "In the Kingdom #19" "What's moving, must turn my head" "Sonic Youth"
"14068" "In the Kingdom #19" "Pain, white light, blinded" "Sonic Youth"
"14069" "In the Kingdom #19" "Some guy there kneeling in the blinded mirage of white light" "Sonic Youth"
"14070" "In the Kingdom #19" "All my strength to 'help'" "Sonic Youth"
"14071" "In the Kingdom #19" "Screaming now help me please" "Sonic Youth"
"14072" "In the Kingdom #19" "He tried to tamp out the bit of burning ember which had leapt from the wreck" "Sonic Youth"
"14073" "In the Kingdom #19" "Onto his grimy coat sleeve" "Sonic Youth"
"14074" "In the Kingdom #19" "Coughing blood" "Sonic Youth"
"14075" "In the Kingdom #19" "What's happen?" "Sonic Youth"
"14076" "In the Kingdom #19" "He's, he's inching towards truth" "Sonic Youth"
"14077" "In the Kingdom #19" "He strode of into the woods with the animal" "Sonic Youth"
"14078" "In the Kingdom #19" "It still lived" "Sonic Youth"
"14079" "In the Kingdom #19" "He didn't glance back at all" "Sonic Youth"
"14080" "In the Kingdom #19" "Still out ghosting the road" "Sonic Youth"
"14081" "In the Kingdom #19" "Death on the highway" "Sonic Youth"
"14082" "In the Kingdom #19" "Words crumble around me and fall with the weight of heaven" "Sonic Youth"
"14083" "In the Kingdom #19" "I cannot move" "Sonic Youth"
"14084" "In the Kingdom #19" "I'm beneath the great weight" "Sonic Youth"
"14085" "In the Kingdom #19" "I cannot see" "Sonic Youth"
"14086" "In the Kingdom #19" "My eyes are blinded" "Sonic Youth"
"14087" "In the Kingdom #19" "I am in the darkness" "Sonic Youth"
"14088" "In the Kingdom #19" "That's it" "Sonic Youth"
"14089" "In the Kingdom #19" "In panic I forget it" "Sonic Youth"
"14090" "In the Kingdom #19" "In despair I need it" "Sonic Youth"
"14091" "In the Kingdom #19" "In my mind I save it" "Sonic Youth"
"14092" "In the Kingdom #19" "In death I have it" "Sonic Youth"
"14093" "In the Kingdom #19" "In panic I forget it" "Sonic Youth"
"14094" "In the Kingdom #19" "In despair I need it" "Sonic Youth"
"14095" "In the Kingdom #19" "I shouldn't laugh" "Sonic Youth"
"14096" "In the Kingdom #19" "Never gave a damn about the meterman" "Sonic Youth"
"14097" "In the Kingdom #19" "I was the man who had to read the meters, man" "Sonic Youth"
"14098" "In & Out" "Aaaah ah" "Sonic Youth"
"14099" "In & Out" "Aaaah ah" "Sonic Youth"
"14100" "In & Out" "Oooh oh" "Sonic Youth"
"14101" "In & Out" "Oooh oh, oh" "Sonic Youth"
"14102" "In & Out" "You... are..." "Sonic Youth"
